order_id;client_id;client_name;product_id;product_name;quantity;unit_price;order_date;delivery_date;status;region;sales_rep;operational_data
ORD-000298;CLI-0026;Evergreen Solutions;PRD-0053;Network Switch NS2;44;6583.56;18/02/2024;06/03/2024;confirmed;South;Elena Moss;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""08343dc31dd865b57be94579ec4ceaf5"", ""platform"": ""mobile"", ""version"": ""4.5.18""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002956;CLI-0007;Crestline Partners;PRD-0033;Pressure Gauge PG4;186;9779.20;2022-07-23;24-Jul-2022;shipped;Central;David Osei;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""493b55f8e536703b3e08adf0dea37fd8"", ""platform"": ""api"", ""version"": ""2.4.6""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-000351;CLI-0151;  Crestline Partners  ;PRD-0021;Cooling Unit CU8;138;6412.76;2024-07-06;28/07/2024;delivered;North;David Osei;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""d45a8e41ebe67c092b84d43b1bd554b2"", ""platform"": ""web"", ""version"": ""3.3.1""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-003428;CLI-0064;;PRD-0049;Temperature Unit T3;394;3377.52;08-Dec-2024;03/02/2025;cancelled;West;Irene Lopes;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""bf1685c6e3523846f5bb55b82161c0df"", ""platform"": ""mobile"", ""version"": ""4.0.18""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001010;CLI-0031;  PinPoint Retail  ;PRD-0014;Wireless Module WM1; 128 ;6941.75;2023-02-14;03-12-2023;cancelled;North;Hassan Ali;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""4d8d1f4f8f613013de5d5a9e3311cc1b"", ""platform"": ""mobile"", ""version"": ""3.3.8""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002032;CLI-0040;NovaTech Solutions;PRD-0095;Network Switch NS2;354;7287.16;2023-02-11;2023-04-03;shipped;East;Clara Hughes;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""391e6ad9e73d526ea94e279535c60f33"", ""platform"": ""desktop"", ""version"": ""2.4.11""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-003867;CLI-0004;Meridian Exports;PRD-0046;Relay Module 12A;21;2818.56;07-11-2022;2022-08-20;delivered;West;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""87e36d2fd0c854cfc05b1db9bfbb44f8"", ""platform"": ""api"", ""version"": ""4.3.13""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-003664;CLI-0111;  Meridian Exports  ;PRD-0051;Relay Module 12A;52pcs;6415.31;2024-03-12;08-May-2024;cancelled;North;Frank Duval;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""f1832b774ccf3df6c1a71ec9f1fe06ef"", ""platform"": ""mobile"", ""version"": ""2.4.1""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001062;CLI-0102;Solaris Networks;PRD-0043;Network Switch NS2;12;2952.33;09-19-2024;2024-10-28;shipped;North;Frank Duval;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""e6c2fe1a0f971ea32e7f4884953cb5d5"", ""platform"": ""web"", ""version"": ""4.4.6""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002289;CLI-0115;  IronBridge Systems  ;PRD-0024;Cooling Unit CU8;160;3746.63;05-12-2024;06-07-2024;pending;East;Bob Carter;"{""shipping"": {""method"": ""overnight"", ""priority"": 2, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""1bf764478457791f5705bedc57a39c47"", ""platform"": ""api"", ""version"": ""4.5.20""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003864;CLI-0166;Acme Corp;PRD-0087;Flow Meter FM9; 20 ;7519.55;23/03/2024;14-Apr-2024;cancelled;West;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""ddda4b7f8f0b247e67f297a199737e45"", ""platform"": ""mobile"", ""version"": ""3.5.10""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001812;CLI-0144;Keystone Analytics;PRD-0039;Data Logger Pro;56;2895.60;01/10/2022;2022-11-14;pending;North;James Ford;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""73071ee53e8976992755e203343a4993"", ""platform"": ""api"", ""version"": ""2.7.7""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002454;CLI-0122;RedLine Operations;PRD-0089;Smart Gateway 500;115;1209.73;2022-03-04;04-02-2022;pending;South;Frank Duval;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""1a766cf2f830701ef314265d28c4e894"", ""platform"": ""web"", ""version"": ""3.2.0""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001951;CLI-0113;GlobalNex;PRD-0009;Network Switch NS2;171;2965.37;24-Feb-2023;01/03/2023;shipped;North;Elena Moss;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""a3e0504407c9cd853a11ac7b094b9536"", ""platform"": ""desktop"", ""version"": ""2.0.20""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002285;CLI-0053;Crestline Partners;PRD-0065;Signal Booster SB7;182;7057.49;10-08-2022;04/11/2022;delivered;East;Grace Kim;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""806746aac8496d12fb27e289bc40dcf0"", ""platform"": ""mobile"", ""version"": ""1.7.17""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001757;CLI-0119;Meridian Exports;PRD-0089;Cooling Unit CU8;123 units;3979.65;18/01/2023;2023-02-27;confirmed;South;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""da177575c899f3d8df244172a81be4e3"", ""platform"": ""desktop"", ""version"": ""2.2.10""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002936;CLI-0054;Evergreen Solutions;PRD-0075;Industrial Sensor v2;375;6655.60;12-Apr-2024;23/05/2024;delivered;East;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""948d0cb5c19e4f77fabf5c2f28a012f2"", ""platform"": ""desktop"", ""version"": ""1.8.5""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-004041;CLI-0159;FastTrack Ltd;PRD-0066;Smart Gateway 500;247;6014.34;12-22-2022;2023-01-23;cancelled;North;David Osei;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""1741128e393f5277d1016757742371a4"", ""platform"": ""web"", ""version"": ""2.2.5""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-003644;CLI-0019;  TrueNorth Holdings  ;PRD-0093;Pressure Gauge PG4;75;8716.64;15-Mar-2024;23-Apr-2024;confirmed;North;Elena Moss;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""964e884dbd33616a0264e47140e14ae5"", ""platform"": ""mobile"", ""version"": ""4.9.15""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004877;CLI-0130;Crestline Partners;PRD-0098;Signal Booster SB7;173;1066.97;30/05/2023;07-06-2023;cancelled;West;Hassan Ali;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""0f7c8e7786d6241bf4d70425c82f6f59"", ""platform"": ""desktop"", ""version"": ""1.3.0""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-002476;CLI-0122;Crestline Partners;PRD-0028;Data Logger Pro;190;6409.30;08-31-2022;2022-09-12;shipped;North;Elena Moss;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""f94e818553bbe5761af914f635f4a187"", ""platform"": ""desktop"", ""version"": ""3.2.8""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-003634;CLI-0170;Keystone Analytics;PRD-0018;Power Converter DC;321;511.24;06-23-2024;08/07/2024;shipped;South;Bob Carter;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""22231c3d459f5321e3bab4ba0dc56522"", ""platform"": ""web"", ""version"": ""4.3.12""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000332;CLI-0177;PinPoint Retail;PRD-0007;Industrial Sensor v2;87;570.34;03-13-2022;16/03/2022;delivered;South;Bob Carter;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""790135cf0791c07218608ea720d5ecbc"", ""platform"": ""desktop"", ""version"": ""1.9.5""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000968;CLI-0141;RedLine Operations;PRD-0068;Signal Booster SB7;279;8664.40;2023-07-28;21-Sep-2023;delivered;Central;Alice Martin;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""a2f8920c738ee50f336e7599581ceb91"", ""platform"": ""mobile"", ""version"": ""2.5.7""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004796;CLI-0166;Quantum Ventures;PRD-0045;Control Panel X1;218;8386.90;2023-05-29;06-02-2023;shipped;South;Grace Kim;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""0bc6a118bb92a23322a35a6c4592e11c"", ""platform"": ""api"", ""version"": ""3.9.1""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-000326;CLI-0134;Delta Logistics;PRD-0067;Battery Pack BP3;382;5842.23;01/06/2022;07-24-2022;confirmed;Central;Hassan Ali;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""4feccc37d8681ba38cd113f784e9e0ca"", ""platform"": ""mobile"", ""version"": ""1.7.14""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-003053;CLI-0195;IronBridge Systems;PRD-0055;Flow Meter FM9;469;4584.23;01-11-2024;2024-02-08;delivered;North;Bob Carter;"{""shipping"": {""method"": ""overnight"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""351482559636ab34604c345158be020c"", ""platform"": ""web"", ""version"": ""4.9.1""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-004309;CLI-0193;Quantum Ventures;PRD-0021;Cooling Unit CU8 ;62;3835.47;07-23-2023;2023-08-04;confirmed;North;Grace Kim;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""d30a1758f81639d6791bf65ff4793ffc"", ""platform"": ""web"", ""version"": ""3.0.1""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-004259;CLI-0015;Offshore Dynamics;PRD-0070;Temperature Unit T3;34;7542.86;07-Oct-2022;01/12/2022;shipped;West;Irene Lopes;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""004e45cc133f3a844709b278804be7ef"", ""platform"": ""mobile"", ""version"": ""2.1.19""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003745;CLI-0030;PinPoint Retail;PRD-0060;Power Converter DC;212;4878.95;02/03/2022;21-Apr-2022;pending;South;Elena Moss;"{""shipping_method"": ""express"", ""contact_email"": ""ops30@novatech.io"", ""expedited"": true}"
ORD-000051;CLI-0200;Quantum Ventures;PRD-0061;Power Converter DC;52;2486.09;2024-12-28;19/02/2025;delivered;East;Clara Hughes;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""b592fdcf820090759c52cd02b21851ba"", ""platform"": ""web"", ""version"": ""3.4.10""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003798;CLI-0127;BlueWave Industries;PRD-0098;Flow Meter FM9;205;9913.02 USD;25-Feb-2024;2024-03-11;shipped;Central;Bob Carter;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""50fcf3a2401d5c3e54304e11791f6b54"", ""platform"": ""web"", ""version"": ""3.0.1""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001055;CLI-0103;Offshore Dynamics;PRD-0095;Pressure Gauge PG4;266;$7473.84;04-18-2023;06-01-2023;confirmed;West;Alice Martin;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""8bb7a3a0eccc820954986757386845ac"", ""platform"": ""mobile"", ""version"": ""3.1.6""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-004094;CLI-0147;GlobalNex;PRD-0036;Temperature Unit T3;310;2880.10;2024-06-26;22/08/2024;shipped;East;Hassan Ali;"{""shipping_method"": ""standard"", ""contact_email"": ""ops54@novatech.io"", ""expedited"": true}"
ORD-001169;CLI-0034;Evergreen Solutions;PRD-0058;Network Switch NS2 ;155; 7452.79 ;2023-11-08;2023-11-14;cancelled;South;James Ford;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""66d8ea4b9a81d1e029c4223432ce3000"", ""platform"": ""mobile"", ""version"": ""3.6.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003998;CLI-0017;  JetPath Services  ;PRD-0051;Temperature Unit T3;221;1096.52;21/07/2023;19/08/2023;confirmed;East;Hassan Ali;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""661840f5e479d715dbf709ce1281556f"", ""platform"": ""api"", ""version"": ""3.5.7""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002100;CLI-0184;NovaTech Solutions;PRD-0046;Pressure Gauge PG4;434;4907.26;04-06-2023;2023-05-16;shipped;Central;Clara Hughes;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""97059315992b4c3f777251e163e1c45e"", ""platform"": ""api"", ""version"": ""1.7.6""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003774;CLI-0168;TrueNorth Holdings;PRD-0015;Temperature Unit T3;444;5735.82;04-12-2023;2023-04-26;pending;North;Frank Duval;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""edcaace5e7e04c0c9132b1b3d6adc7a3"", ""platform"": ""api"", ""version"": ""4.2.5""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000965;CLI-0065;GlobalNex;PRD-0033;Control Panel X1;374;6861.15;10-02-2023;2023-11-12;shipped;South;David Osei;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""8682e33889421e747d725b45673142b7"", ""platform"": ""mobile"", ""version"": ""3.7.12""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000828;CLI-0156;  Evergreen Solutions  ;PRD-0039;Industrial Sensor v2;415;3316.28;04-12-2022;08/06/2022;pending;East;  Clara Hughes;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""f35d4563fc6bf8cfa2b7458671b9661a"", ""platform"": ""mobile"", ""version"": ""3.4.20""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002094;CLI-0126;IronBridge Systems;PRD-0016;Edge Router ER6;189;6316.79;10-08-2024;22/10/2024;shipped;South;Bob Carter;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""584438fd58af26d8583fcbb4fe2c0001"", ""platform"": ""desktop"", ""version"": ""3.9.11""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002720;CLI-0906;Keystone Analytics;PRD-0003;Data Logger Pro;248;5406.83;2022-02-18;03-Mar-2022;;South;David Osei;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""597a810605d579698472f709953e8634"", ""platform"": ""api"", ""version"": ""2.6.11""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001356;CLI-0099;Offshore Dynamics;PRD-0010;Pressure Gauge PG4;29;8577.53;04-May-2022;18-May-2022;pending;Central;James Ford;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""93888f632681655d32a71d2d85e4361f"", ""platform"": ""web"", ""version"": ""3.1.12""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000804;CLI-0065;Evergreen Solutions;PRD-0040;Network Switch NS2;292;2,578.73;2024-02-26;03-18-2024;shipped;West;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""22ec8c45083031e41f1cb974337e2c71"", ""platform"": ""api"", ""version"": ""3.2.5""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-000612;CLI-0162;IronBridge Systems;PRD-0060;Flow Meter FM9;111;6329.62 USD;12-07-2023;18-Jan-2024;delivered;South;Grace Kim;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""2bf1cfeb2c0ff65a4be554d95eee1c03"", ""platform"": ""desktop"", ""version"": ""2.0.6""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003674;CLI-0905;BlueWave Industries;PRD-0081;Temperature Unit T3;482;2585.41;2024-10-07;04-Nov-2024;cancelled;South;Alice Martin;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""c988865564205204a630a0ce8abec774"", ""platform"": ""api"", ""version"": ""2.8.9""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004312;CLI-0909;JetPath Services;PRD-0027;Smart Gateway 500;363;9803.48;2024-01-17;2024-02-20;pending;North;James Ford;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""0cea8d4df4956b5f3416849e7416fa18"", ""platform"": ""mobile"", ""version"": ""4.7.19""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001721;CLI-0142;Keystone Analytics;PRD-0075;Edge Router ER6;188;1090.26;11-Jul-2024;29-Aug-2024;shipped;Central;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""d7d337a83268619e4116c0d82b266e75"", ""platform"": ""api"", ""version"": ""4.0.7""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
